レース場,レース回,枠番,登録番号,選手名,支部,級別,全国勝率,当地勝率,1着率,1着数,2着率,2着数,3着率,3着数,コース平均st,コース平均st順位,今節平均st,今節平均st順位,差し率,差し数,まくり率,まくり数,まくり差し率,まくり差し数,M指数,activepoint,FL,1-2率,1-3率,M総合評価,出足,伸び足,コースstトップ率,コースst最下位率,締切予定時刻
江戸川,08R,2,4077,品田直樹,東京,B1,5.40,5.59,0.14,8,0.28,16,0.22,13,0.17,3.4,0.16,3.4,0.08,4,0.06,3,0.00,,3,B+,,0.4,0.333,#N/A!,#N/A!,#N/A!,0.08,0.111,14:24
江戸川,08R,3,4575,戸塚邦好,東京,A1,5.91,6.82,0.11,4,0.20,7,0.14,5,0.14,2.6,0.19,3.6,0.00,0,0.08,3,0.03,1,3.8,A+,F,0.312,0.406,#N/A!,#N/A!,#N/A!,0.30,0.03,14:24
江戸川,08R,4,4608,荒井翔伍,東京,A2,5.97,6.37,0.13,6,0.19,9,0.25,12,0.15,2.5,0.21,2.7,0.00,0,0.05,3,0.05,3,3.4,C,,0.207,0.414,#N/A!,#N/A!,#N/A!,0.36,0.023,14:24
江戸川,08R,5,4995,田邉亮蔵,東京,B1,4.97,5.39,0.02,1,0.06,3,0.15,7,0.19,4.0,0.24,3.7,0.00,0,0.00,0,0.02,1,2.4,C,,0.44,0.24,#N/A!,#N/A!,#N/A!,0.08,0.162,14:24
江戸川,08R,6,5427,港理樹,東京,B2,2.35,0.00,0.02,1,0.00,0,0.07,4,0.22,4.6,0.27,5.5,0.00,0,0.01,1,0.00,0,3.2,A+,,0,0,#N/A!,#N/A!,#N/A!,0.09,0.441,14:24
江戸川,09R,1,5288,尾道佳諭,埼玉,B1,3.67,3.53,0.22,5,0.13,3,0.04,1,0.18,3.5,0.21,3.2,0.15,3,0.45,9,0.15,3,2.8,C,F,0.2,0,#N/A!,#N/A!,#N/A!,0.24,0.353,14:52
江戸川,09R,2,4748,渡邉雄朗,東京,A1,6.68,6.75,0.21,12,0.41,24,0.16,9,0.13,2.6,0.19,3.5,0.18,10,0.02,1,0.00,,3,B+,F,0.288,0.269,#N/A!,#N/A!,#N/A!,0.29,0.061,14:52
江戸川,09R,3,3105,内山文典,東京,B1,5.01,5.64,0.12,6,0.20,10,0.16,8,0.18,3.4,0.14,3.5,0.00,0,0.06,3,0.06,3,2.8,B+,,0.3,0.15,#N/A!,#N/A!,#N/A!,0.12,0.095,14:52
江戸川,09R,4,3517,高橋勲,東京,A2,5.60,5.58,0.07,3,0.16,7,0.19,8,0.16,3.0,0.14,2.7,0.00,0,0.03,2,0.06,4,3.4,A,,0.417,0.292,#N/A!,#N/A!,#N/A!,0.19,0.07,14:52
江戸川,09R,5,5279,石渡翔一郎,東京,B1,4.86,5.30,0.10,4,0.17,7,0.20,8,0.14,2.8,0.18,2.3,0.00,0,0.03,1,0.03,1,5,B+,F,0.375,0.312,#N/A!,#N/A!,#N/A!,0.37,0.033,14:52
江戸川,09R,6,4169,多田有佑,東京,B1,3.79,4.43,0.00,0,0.03,1,0.08,3,0.25,5.1,0.33,5.7,0.00,0,0.00,0,0.00,0,3.8,B+,F,0.25,0.25,#N/A!,#N/A!,#N/A!,0.00,0.548,14:52
江戸川,10R,1,4468,大池佑来,東京,A1,6.31,6.99,0.82,53,0.11,7,0.05,3,0.13,2.4,0.17,1.6,0.07,4,0.05,3,0.07,4,3.6,A,,0.408,0.184,#N/A!,#N/A!,#N/A!,0.45,0.038,15:22
江戸川,10R,2,4598,加藤政彦,東京,A1,5.23,6.26,0.20,11,0.31,17,0.22,12,0.14,2.7,0.18,2.0,0.13,7,0.04,2,0.00,,4.8,B+,F,0.276,0.207,#N/A!,#N/A!,#N/A!,0.22,0.044,15:22
江戸川,10R,3,5095,小原聡将,東京,A2,6.04,6.38,0.22,9,0.20,8,0.12,5,0.15,3.1,0.21,3.0,0.00,0,0.00,0,0.17,7,4,A+,未消化F,0.273,0.545,#N/A!,#N/A!,#N/A!,0.22,0.094,15:22
江戸川,10R,4,5070,中島航,東京,B1,3.97,4.68,0.05,2,0.07,3,0.23,10,0.18,3.2,0.31,5.0,0.00,0,0.05,2,0.00,0,2.8,B+,F,0.333,0.167,#N/A!,#N/A!,#N/A!,0.13,0.1,15:22
江戸川,10R,5,5292,佐藤右京,東京,B1,3.86,3.37,0.00,0,0.03,1,0.10,4,0.21,4.3,0.32,3.5,0.00,0,0.00,0,0.00,0,2.8,C,,0.25,0.375,#N/A!,#N/A!,#N/A!,0.07,0.286,15:22
江戸川,10R,6,5063,大塚雅治,東京,B1,4.49,3.93,0.00,0,0.03,1,0.11,4,0.20,4.5,0.24,3.7,0.00,0,0.00,0,0.00,0,2.8,C,F,0.5,0.25,#N/A!,#N/A!,#N/A!,0.05,0.395,15:22
江戸川,11R,1,3940,飯山泰,東京,A1,6.32,6.07,0.73,63,0.17,15,0.02,2,0.14,2.2,0.16,2.3,0.08,7,0.05,4,0.13,11,3.8,B+,,0.417,0.167,#N/A!,#N/A!,#N/A!,0.46,0.031,15:53
江戸川,11R,2,3277,齋藤勇,東京,B1,4.14,4.91,0.09,4,0.20,9,0.31,14,0.18,4.1,0.30,3.7,0.09,4,0.02,1,0.00,,2.3,B+,,0.385,0.231,#N/A!,#N/A!,#N/A!,0.09,0.286,15:53
江戸川,11R,3,3888,山本英志,東京,A2,5.58,6.17,0.06,3,0.31,17,0.26,14,0.17,3.1,0.09,2.5,0.02,1,0.02,1,0.02,1,4.4,C,,0.367,0.267,#N/A!,#N/A!,#N/A!,0.16,0.054,15:53
江戸川,11R,4,4438,森作雄大,東京,A2,4.98,5.43,0.22,14,0.19,12,0.11,7,0.12,2.1,0.17,2.2,0.00,0,0.18,12,0.03,2,3,B+,,0.45,0.2,#N/A!,#N/A!,#N/A!,0.48,0.019,15:53
江戸川,11R,5,3868,尾形栄治,東京,B1,4.65,5.29,0.02,1,0.10,5,0.16,8,0.20,4.5,0.30,4.3,0.00,0,0.00,0,0.02,1,3.8,S,,0.267,0.333,#N/A!,#N/A!,#N/A!,0.05,0.179,15:53
江戸川,11R,6,4880,澤崎雄哉,東京,B1,5.33,5.50,0.00,0,0.08,3,0.24,9,0.16,3.4,0.19,3.0,0.00,0,0.00,0,0.00,0,3,B+,,0.5,0.3,#N/A!,#N/A!,#N/A!,0.18,0.118,15:53
江戸川,12R,1,4366,前沢丈史,東京,A1,6.85,6.90,0.66,55,0.13,11,0.06,5,0.15,2.9,0.19,2.0,0.10,8,0.13,10,0.11,9,3.4,A,,0.269,0.327,#N/A!,#N/A!,#N/A!,0.29,0.079,16:25
江戸川,12R,2,4641,磯村匠,東京,B1,5.01,5.36,0.06,3,0.20,10,0.12,6,0.18,3.9,0.30,4.5,0.06,3,0.00,0,0.00,,4,A,,0.25,0.5,#N/A!,#N/A!,#N/A!,0.03,0.2,16:25
江戸川,12R,3,5290,坂本一真,東京,B1,3.65,2.46,0.03,1,0.13,5,0.10,4,0.18,4.1,0.22,3.0,0.00,0,0.03,1,0.00,0,2.8,A,,0.2,0.4,#N/A!,#N/A!,#N/A!,0.10,0.143,16:25
江戸川,12R,4,4430,永田秀二,東京,A2,5.83,6.40,0.12,7,0.12,7,0.23,14,0.17,3.6,0.19,2.7,0.04,2,0.09,5,0.02,1,3.8,-,,0.258,0.387,#N/A!,#N/A!,#N/A!,0.16,0.186,16:25
江戸川,12R,5,4619,伏田裕隆,東京,A2,4.72,5.64,0.11,5,0.15,7,0.15,7,0.18,3.4,0.19,2.3,0.00,0,0.05,2,0.02,1,4,A,,0.417,0.25,#N/A!,#N/A!,#N/A!,0.19,0.188,16:25
江戸川,12R,6,4440,萩原知哉,東京,B1,4.78,4.90,0.00,0,0.06,2,0.10,3,0.21,4.5,0.21,3.0,0.00,0,0.00,0,0.00,0,3.2,A+,,0.143,0.5,#N/A!,#N/A!,#N/A!,0.04,0.333,16:25
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,00:00
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,1,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,2,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,3,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,4,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,5,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,,6,,,,,,,,,,,,,,,,,0.00,,0.00,,0.00,,,,,,,総合,出足,伸び足,,,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
